url,text,translated,confidence,bbox
https://www.stylewe.com/product/v-neck-green-asymmetrical-statement-ruched-midi-dress-618723.html,"[[[14, 38], [82, 38], [82, 66], [14, 66]], '= 8']","[[14, 38], [82,38], [82,66], [14, 66], '=8']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.stylewe.com/product/v-neck-green-asymmetrical-statement-ruched-midi-dress-618723.html,"[[[331, 37], [437, 37], [437, 75], [331, 75]], 'STYLEWE']","[331, 37], 437, 37, 437, 75, [331, 75], and ""STYLEWE""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.stylewe.com/product/v-neck-green-asymmetrical-statement-ruched-midi-dress-618723.html,"[[[60, 184], [476, 184], [476, 280], [60, 280]], 'We use cookies to give yOu the best shopping experience you continue to use our services we will assume that you agree to the use of such cookies. Click here for more information on our Cookies Policy.']","[[60,184], 476, 180, [60, 280], 'We use looks to give yu the best sharing you will use to use our agents for that purpose.",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.stylewe.com/product/v-neck-green-asymmetrical-statement-ruched-midi-dress-618723.html,"[[[257, 313], [315, 313], [315, 329], [257, 329]], 'ACCEPT']","[[257, 313], [315, 313], [315,329], [257,329], 'ACCEPT']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.stylewe.com/product/v-neck-green-asymmetrical-statement-ruched-midi-dress-618723.html,"[[[525, 335], [619, 335], [619, 351], [525, 351]], 'rror occurred']","[[""525,335], 619,351, [525,351], 'rror occurred']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[56, 16], [144, 16], [144, 46], [56, 46]], 'Socase']","[[56, 16], [144, 16], [144, 46], [56, 46], 'Socase']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[27, 68], [219, 68], [219, 87], [27, 87]], 'Oque voce esta procurando?']","[[27, 68], [219, 68], [87], [27, 87], ""Oque voce esta procurando?""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[275, 105], [491, 105], [491, 123], [275, 123]], 'FRETE GRATIS PARTIR DERS149,90*']","[[(275, 105], [491, 105], [491,123], [275,123], ""FRATIS PARTERS PARSY DERS149,90""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[86, 174], [142, 174], [142, 228], [86, 228]], '77']","[ [ [86, 174], [142, 174], [142, 228], [86,238], '77']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[401, 193], [485, 193], [485, 236], [401, 236]], 'GAPRAF4 FRESH AFIIII']","[[401, 193], [485, 193], [485,236], [401,236], 'GAPF4 FRESH AFII']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[537, 187], [609, 187], [609, 201], [537, 201]], 'PARTIR DE']","[[537,187], [609,187], [609,201], [537,201], 'PARTIR DE']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[520, 204], [662, 204], [662, 234], [520, 234]], 'RAOO,B']","[(520, 204], [662, 204], [662, 234], [,520, 234], 'RAO, B']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[299, 249], [467, 249], [467, 267], [299, 267]], 'Configuracoes de Cookles']","[[[299,249], [467,249], [467,267], [299,267], 'Configuracoes de Cookes']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[17, 283], [750, 283], [750, 317], [17, 317]], 'Utilizamos cookies parafornece VICE melhor experiencia possivel Elestambem nos permitem analisar  comportamento do usuario para melhorar constantemnente osite paraVoce Saiba mais em 70-5 PoliticadePrivaridadE']","[17,283] [750, 283] [17, 317] [17] [17, 317]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.shop-gocase.com,"[[[323, 343], [443, 343], [443, 361], [323, 361]], 'Continuar Fechar']","[[323,343], [443,361], [323,361], 'Continuar Pecha']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.swamp.net.au,"[[[294, 91], [701, 91], [701, 214], [294, 214]], 'Unlock 596 off your first order Sign up for special offers and updates']","[[[294, 91], [701, 91], [701, 214], [294, 214], 'unlock 596 off your first sign up for private recipients and upsets']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.swamp.net.au,"[[[311, 257], [353, 257], [353, 277], [311, 277]], 'Email']","[[311,257], [353,257], [353,277], [311,277], 'Email']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.swamp.net.au,"[[[439, 313], [555, 313], [555, 333], [439, 333]], 'Unlock Offer']","[[439, 313], [555,313], [555,333], [439,333], 'Unlock Offer']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.swamp.net.au,"[[[345, 363], [649, 363], [649, 377], [345, 377]], 'By signing uP, you agree to receive emnail marketing']","[[345,363], [649,377], [345,377], 'By signing up, you image to restore account marking']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.spartoo.co.uk,"[[[519, 7], [667, 7], [667, 23], [519, 23]], 'SALE! UP TO 60%6 OFF']","[""519,7,"" 667,7], [667,23], [519,23], 'SALE!",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.spartoo.co.uk,"[[[5, 39], [761, 39], [761, 57], [5, 57]], 'Customer Service 02033 82709 (GMT local call rates apply) Order tracking Return an item Win Eto Help Contact 20D0 off for studenirs']","[ [761, 39], [761, 57], ""Custo Service 02033"".",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.spartoo.co.uk,"[[[0, 64], [711, 64], [711, 215], [0, 215]], 'snartoo Search for nrorluirt hrand referenre Manage your cookies preferences Spartoo Cackis도  기기T FTIIT\' necessan tor IPerarlari thie website fnrthe personalization of content and traffic analysis Uur partners USe 그DI#e트 display Personalized advertising based on yDur browising and profile If yau click on ""Accept all and close belov you change You WErerence= UVIUEr ""CuI LUSrore arcuunit click or \'rafvs cockies strictly nEC_sSar cperarion of the site will be used']","[[0,64], [711,215], [0,215]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.spartoo.co.uk,"[[[61, 227], [125, 227], [125, 241], [61, 241]], 'Refuse all']","[[11,227], [125,227], [125,241], [61,241], 'Refuse all']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.spartoo.co.uk,"[[[583, 227], [705, 227], [705, 243], [583, 243]], 'Accept all and close']","[[583,227], [705,227], [705,243], [583,243], 'Accept all and class']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[277, 12], [515, 12], [515, 30], [277, 30]], 'Dispensed by registeredUK_pharmacies']","[[277, 12] [515, 12,] [515, 30] [277, 30], 'dispensed by repeated UK_parmacies']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[72, 52], [118, 52], [118, 93], [72, 93]], 'UK Meds']","[[72, 52], 118, 52, 118, 93, 72, 93], UK Meds']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[149, 67], [307, 67], [307, 83], [149, 83]], 'Search Treatrnents']","[[""149, 67], [307, 67], [307,83], [149, 83], ""Sight Tretrents""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[95, 153], [127, 153], [127, 167], [95, 167]], 'Meru']","[[95, 153], [127, 153], [127, 167], [95, 167], 'Meru']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[279, 153], [307, 153], [307, 167], [279, 167]], '-elp']","[[279,153], [307, 153], [177, 167], [279, 167], '-help']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[451, 153], [497, 153], [497, 167], [451, 167]], 'Accounit']","[[451, 153], [497, 153], [497, 167], [451, 167], 'Acco']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[637, 153], [675, 153], [675, 167], [637, 167]], 'Basket']","[[637, 153], [775, 153], [775, 167], [637, 167], 'Basket']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[19, 195], [489, 195], [489, 211], [19, 211]], 'NAD+Is now In Stock - From as low as 도10.79 per Dose Strty9나NAP- Journey t@day']","[[19,195], [489,111], [1989,211], 'NAD+Iw in Stock - Free as long as 10.79",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.ukmeds.co.uk,"[[[16, 265], [381, 265], [381, 388], [16, 388]], 'Medicine delivered discreetly to Your door UK Meds are an online prescription service start your expert consultation from the comfort of your own']","[[16,265] [381,265], [381, 388], [16, 388], [16,88], ""Medicine relatively to your UK Meads are an online application from your own source.""",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thedablab.com,"[[[267, 15], [513, 15], [513, 31], [267, 31]], ""' ' '""]","[[""267, 15], 513, 15 [53, 31], 267, 31], ""'""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thedablab.com,"[[[22, 98], [86, 98], [86, 124], [22, 124]], ""'""]","[[22, 98], [86,98], [86, 124] [22, 124], ""'""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thedablab.com,"[[[318, 134], [462, 134], [462, 160], [318, 160]], 'thedablab']","[[318, 134], [462, 134], [462, 160], [318, 160], 'thedablab']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thedablab.com,"[[[216, 194], [566, 194], [566, 224], [216, 224]], 'WELCOME TO THE DAB LAB']","[[216, 194], 566, 194, [566,224], [216,224], 'WELCOME TO THE DAB LAB']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thedablab.com,"[[[234, 242], [548, 242], [548, 270], [234, 270]], 'PLEASE VERIFY YOUR AGE']","[[234, 242], [548,242], [548, 270], [234, 270], 'PLEASE VERFY YUR AGE']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thedablab.com,"[[[223, 303], [323, 303], [323, 323], [223, 323]], 'AM OVER 21']","[[223, 303], [323,303], [323,323], [2223,323], 'AM OVER 21']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thedablab.com,"[[[383, 303], [567, 303], [567, 323], [383, 323]], 'AM NOT OF LEGAL AGE']","[""383, 303,"" 567, 303, [83,323], ""AM NOT OF LEGAL AGE""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.theproteinworks.com,"[[[22, 127], [662, 127], [662, 252], [22, 252]], 'WWW theproteinworks com Verifying you are human This may take few seconds']","[[22, 127], [662,252], [22,252,], WW Theproteinworks come along and make sure you are happy this year '",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.theproteinworks.com,"[[[81, 317], [167, 317], [167, 335], [81, 335]], 'Verifying .']","[[81, 317], 167, 317, [167,335], [81,335], 'Verifying.']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.theproteinworks.com,"[[[233, 321], [309, 321], [309, 344], [233, 344]], 'cLouDFLARE Er1vEEy 대']","[[233,321], [309,321], [233, 344], [233, 344], 'CLODFARE Er1vEY v.]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[229, 7], [303, 7], [303, 23], [229, 23]], 'FATH ER']","[[229,7], [303,7], [303,23], [229,23], ""FATHER""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[327, 7], [533, 7], [533, 23], [327, 23]], 'DAY SALE SHOP NO W']","[[327, 7], [533,7], [333,23], [327,23], ""DAY SAP NOW""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[13, 35], [333, 35], [333, 51], [13, 51]], 'HOME CUSTOMER SERVICE CONTACT Us FAO']","[ [13, 35] [333,35] [33, 51] [13, 51] [13, 51] [""HoME CUSTOER SERVlE CONVlCE COAO""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[683, 31], [727, 31], [727, 51], [683, 51]], 'CART']","[[683, 31] [727,31] [727, 51] [683, 51] [""CART""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[278, 78], [542, 78], [542, 134], [278, 134]], 'TIMEPIECE']","[[278,78], [542,78], [542, 134], [278, 134], ""TIMEPIE""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[51, 125], [91, 125], [91, 139], [51, 139]], 'MENU']","[[""51, 125], [91, 125], [91, 139] [51, 139], 'MENU']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[667, 125], [725, 125], [725, 139], [667, 139]], 'SEARCH']","[[667, 125] [725, 125] [725, 139] [667, 139], 'SEARCH']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[482, 294], [506, 294], [506, 302], [482, 302]], 'PFBF']","[[482,294], [506,294], [506,302], [482, 302], PFFF""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[3, 279], [247, 279], [247, 388], [3, 388]], 'OMEGA norton 5HOPPIMG GUARANTEE TO 4596 OFF 7I2025 CHOP NoW']","[[3,279], [247,279], [347,388],'OMEA Norton 5HOPMG GUARANTE TOO FIANTE FIL 2025 CHAP NOW']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[411, 329], [433, 329], [433, 341], [411, 341]], '45']","[[411,329], [433,329], [433,41], [411,41], '45']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[455, 329], [477, 329], [477, 343], [455, 343]], '15']","[[455,329], [477,329], [477,343], [455,343], '15']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[431, 357], [453, 357], [453, 371], [431, 371]], '30']","[ [431,357], [453,357], [453,371], [431,371], '30']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.timepiece.com,"[[[608, 352], [717, 352], [717, 383], [608, 383]], 'Google Custorer Reviews']","[[608,352] [717,352] [717,83] [608,383] [""Google faiths""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vistavapors.com,"[[[147, 19], [780, 19], [780, 149], [147, 149]], 'VISTA VAPCRS VistaVapors is now closed, however we are redirecting you to our favorite place to buy']","[[747,19], [780,149], [147, 149], 'VlSTA VAPCRS Vestas are now closed, and ever we are applying to our model place to buy']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vistavapors.com,"[[[388, 185], [591, 185], [591, 251], [388, 251]], 'simplylhvos']","[[388, 185], [591, 185], [591, 251], [388,251], 'symplylhops']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vistavapors.com,"[[[616, 334], [706, 334], [706, 358], [616, 358]], ""Let's Chatl""]","[[616,34], [706,334], [706,388], [616,388], ""Let's Chatle""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[201, 5], [257, 5], [257, 21], [201, 21]], 'LGOGOAL']","[[201, 5], [257, 5], [257, 21], [201, 21], ""LGOGOAL""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[291, 5], [381, 5], [381, 21], [291, 21]], 'BANDAR JUDOL']","[[291, 5], [381, 21], [291, 21], 'BANDAR JUDOL']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[415, 5], [519, 5], [519, 19], [415, 19]], 'PERMAINAN SLOT']","[[415, 5], [519, 5], 519, [415, 19], ""PERMAlNAN SLOT""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[551, 5], [623, 5], [623, 19], [551, 19]], 'SLOT FESMI']","[ [""551, 5], [623, 5], [623, 19], [551, 19], ""SOLT FESMl""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[655, 5], [743, 5], [743, 19], [655, 19]], '24/7 NONSTOP']","[[""655,5], [743,5], [743,19], [655,19], '24/7'",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[0, 39], [177, 39], [177, 83], [0, 83]], 'LCOGS지']","[[0, 39], [177,39], [177,83], [0,83], ""LCOGS""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[625, 111], [697, 111], [697, 129], [625, 129]], 'Slot Resmi']","[[625, 111], [697, 111], [697, 129], [625, 129], 'Slot Resmi']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[739, 113], [765, 113], [765, 129], [739, 129]], 'Situ']","[[739, 113], [775, 113], [775,129], [739,29], 'Situ']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[0, 155], [65, 155], [65, 173], [0, 173]], 'LGOGOAL']","[[0,155], [65,155], [65,173], [0,173], 'LGOGOAL']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[87, 157], [173, 157], [173, 173], [87, 173]], 'Layanan Onlit']","[[87, 157], [173, 157], [173, 173], [87,173], 'Layan Onlit']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[361, 161], [407, 161], [407, 177], [361, 177]], 'IIDDDD']","[[36,161], [407,161], [407,177], [361,177], 'IIDDDDD']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[331, 185], [437, 185], [437, 201], [331, 201]], 'IIIIIIIIIII vpn D~']","[[331, 185], 437, 185, [437, 201], [331, 201], 'IIIIIIIIIIII vfn D-']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[589, 210], [766, 210], [766, 269], [589, 269]], 'lan Kemenangan ligenggaman And']","[[""589, 210] [766, 210] [766,269] [589,269]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[593, 299], [625, 299], [625, 313], [593, 313]], 'ilaian']","[[593,299], 625, 299, 625, 313, 593, 313, 'ilian']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.veryvoga.com,"[[[43, 283], [121, 283], [121, 345], [43, 345]], '빵요']","[[43, 283], [121, 283], [121, 345], [43,345], ""bread""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[121, 7], [643, 7], [643, 25], [121, 25]], '25% OFF SITEWIDE! SHOP OUR SUMMER SIZZLER SALE TGCS APPLY']","[[191,7], [643,7], [643,25], '25% F SITEWlDE!",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[33, 81], [119, 81], [119, 97], [33, 97]], 'Enter Search']","[[33, 81], [119,81], [97], [33,97], ""Inter Search""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[297, 89], [469, 89], [469, 105], [297, 105]], 'THE CAKE DECORATING CO']","[[297, 89], [469,89], [469, 105], [297, 105], ""THEQUE DEECTAING CO""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[21, 142], [152, 142], [152, 159], [21, 159]], 'NEW PRODUCTS']","[[21, 142], [152, 142], [152, 159], [21, 159], ""NEW PRODUCTS""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[179, 143], [245, 143], [245, 159], [179, 159]], 'BRANDs']","[[179,143], [245, 143], [245, 159], [1779, 159], 'BRANDS']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[271, 143], [365, 143], [365, 159], [271, 159]], 'OCCASIONs']","[[271, 143], [365, 143], [365, 159], [271, 159], ""OCCASIONS""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[393, 143], [517, 143], [517, 159], [393, 159]], 'WEDDING SALE']","[[393,143], [517, 143], [517, 159], [393, 159], ""WEDING SALE""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[543, 143], [745, 143], [745, 161], [543, 161]], '#CAKEDECFAMoUs BLOG']","[""543, 143"", [745,143], [543,161], ""#CAEDEFAMOS BLOG""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[33, 201], [733, 201], [733, 245], [33, 245]], 'This site uses cookies to provide and improve your shopping experience If you want to benefit from this improved service please opt-in. Cookies Page']","[33,201], [733,245], [33,245], 'This distinction uses looks to promote and support your application I want to accept from this impliciable service file-entry.'",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[171, 277], [343, 277], [343, 297], [171, 297]], 'ACCEPT AND SHOP']","[[171,277], [343,277], [343,297], [171,297], 'ACEPT NAND SUHOP']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[403, 277], [595, 277], [595, 297], [403, 297]], 'REJECT ALL COOKIEs']","[[403,277] [595,277] [595,297] [403,297], 'reJECT ALOL COKES']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[283, 339], [493, 339], [493, 359], [283, 359]], 'MANAGE PREFERENCEs']","[[(283,339], [493,339], [493,359], [283,359],",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.thecakedecoratingcompany.co.uk,"[[[692, 342], [737, 342], [737, 361], [692, 361]], 'Chat.']","[[692, 342], [737, 342], [737,361], [692, 361], 'chat.]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vaporbeast.com,"[[[78, 22], [174, 22], [174, 84], [78, 84]], 'WARN N']","[[78,22], [174,22], [174,84] [78,84], ""WARN N""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vaporbeast.com,"[[[590, 22], [692, 22], [692, 86], [590, 86]], 'Lotine. I']","[[""590, 22], [692,22], [692, 86], [590, 86], 'Lotine.",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vaporbeast.com,"[[[267, 47], [479, 47], [479, 144], [267, 144]], '장ESI DISTRIBUTION']","[[[267, 47], [479,47], [479, 144], [267, 144], Jean ESI DlSTIBUTlON]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vaporbeast.com,"[[[623, 119], [753, 119], [753, 133], [623, 133]], 'CREATE AN ACCOUNT']","[ [623, 119] [753, 119] [753,133] [623,133], 'CRETE ACCOUT']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vaporbeast.com,"[[[51, 173], [555, 173], [555, 357], [51, 357]], 'JUICE Search our store c HEAD ~ POUCHES Your Trusted Online Source for the Latest in Smoke-Free SMOKE sH Technology and More드 By entering our SIte you agree that you are otlegal age to purchase products that contain nicotine.']","[51,173], [55,357], ""JUCE Search our stay for the First-PUCHES",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.vaporbeast.com,"[[[605, 301], [657, 301], [657, 315], [605, 315]], 'BRANDs']","[[605, 301], [657, 301], [657,315], [605,315], 'BRANDS']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.tntonlife.com/collections/houseware-kitchen/products/leather-repair-kit1-set,"[[[254, 45], [512, 45], [512, 77], [254, 77]], 'TNTONLIFE COM']","[[254,45], 512, 45, 512, 77, 254, 77], 'TNTlFE COM']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.tntonlife.com/collections/houseware-kitchen/products/leather-repair-kit1-set,"[[[43, 145], [155, 145], [155, 159], [43, 159]], 'Related searches']","[[43, 145], [155, 145], [155, 159], [43, 159], 'Related learnings']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.tntonlife.com/collections/houseware-kitchen/products/leather-repair-kit1-set,"[[[244, 208], [474, 208], [474, 234], [244, 234]], 'Swiss Made Clones']","[[244,208], [474,208], [474,234], [244,234], 'Sweece Made Cleones']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.tntonlife.com/collections/houseware-kitchen/products/leather-repair-kit1-set,"[[[272, 322], [446, 322], [446, 350], [272, 350]], 'Perfect Clones']","[[272,322], [446,322], [446, 350], [272, 350], ""Perfect Cloones""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.woodhouseclothing.com,"[[[29, 23], [709, 23], [709, 109], [29, 109]], 'Sorry; you have been blocked You are unable to access woodhouseclothingcom']","[[29,23], [709, 109], [29, 109], [29, 109], [29, 109], 'Sorry; you have been hidden you are not possible to accept good reason']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yaantra.com,"[[[225, 31], [373, 31], [373, 49], [225, 49]], ""What's on your mind""]","[[225, 31], [373, 31], [373, 49] [225, 49], ""What's on your mind""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yaantra.com,"[[[489, 31], [555, 31], [555, 45], [489, 45]], 'Track Order']","[[489,31], [55,31], [55,45], [489,45], 'Trackorder']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yaantra.com,"[[[93, 36], [193, 36], [193, 95], [93, 95]], 'Flipkart reset']","[[93, 36],193,36,193,95, [93,95], 'Flipkat set']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yaantra.com,"[[[257, 122], [511, 122], [511, 221], [257, 221]], 'Sell your Old Phone Hassle free at Best Price Get Up to?80,000']","[[257, 122], [511, 122], [257, 221], [257, 221], 'Sell your Old Phone family at Best Presse Up to?']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yaantra.com,"[[[117, 148], [219, 148], [219, 203], [117, 203]], 'Flipkart reset']","[[17, 148], [219, 148], [219, 203], [17, 203], 'Flicart set']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yaantra.com,"[[[95, 305], [533, 305], [533, 363], [95, 363]], 'We use cookies to ensure yOL get the best experience On Our websiten By clicking agree you agree to the storing of cookies On your device to enhance site navigation and assist in our marketing efforts.']","[ [95,305], 533, 363, [95, 363], 'we use places to get the best quality on YOl",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
